x,y
263.208,36.759
284.577,-77.419
121.671,-56.158
29.276,-57.415
678.186,296.185
-69.739,-63.946
715.36,320.64
880.104,274.196
331.325,93.063
89.01,-65.084
255.6,531.109
400.992,52.239
228.085,87.309
354.453,92.548
892.687,243.692
234.14,-71.32
887.395,266.922
2.017,484.706
318.243,77.959
856.879,318.553
326.917,52.919
223.391,86.826
256.376,-64.926
898.407,141.32
319.618,337.731
250.765,75.184
210.09,202.342
170.328,307.859
211.352,507.653
259.393,295.437
927.931,55.925
841.353,237.991
261.873,522.884
56.219,303.16
874.111,367.247
372.136,326.741
290.38,286.899
162.454,-57.815
158.202,429.184
216.193,82.057
293.151,44.314
213.432,301.735
360.489,305.281
867.24,247.985
49.479,528.64
236.78,-86.326
57.625,325.965
330.358,68.703
865.531,252.523
792.075,57.739
358.237,526.207
727.248,295.767
253.595,37.145
-31.082,300.056
681.538,347.733
125.501,296.01
396.962,31.636
63.5,-66.793
177.127,463.337
-29.554,506.486
390.171,45.513
305.5,90.03
213.778,441.82
68.985,510.51
886.465,195.035
730.879,224.416
171.317,48.175
-49.937,320.781
326.613,-87.908
296.549,-73.749
828.233,-70.008
61.071,72.473
342.212,342.284
349.823,317.343
723.553,224.621
147.724,517.737
361.663,513.359
-46.567,-41.132
49.923,485.704
377.813,77.684
211.266,-94.476
-55.154,334.648
314.067,344.453
172.518,67.171
935.75,46.594
690.827,239.064
316.922,327.063
363.378,322.249
122.772,-69.441
853.259,187.506
99.324,332.855
862.703,152.41
715.07,331.014
909.464,118.196
33.077,494.205
321.112,526.758
865.072,274.492
177.17,307.074
236.648,533.406
-24.262,343.937
484.386,14.34
240.589,521.319
922.364,70.554
114.645,457.313
871.872,155.022
113.518,484.927
-23.496,483.617
853.327,135.033
183.691,47.991
31.378,74.154
161.744,300.102
171.047,491.83
7.001,335.232
393.55,84.535
-8.647,275.755
186.241,439.484
62.198,519.028
185.554,291.967
862.819,303.079
271.839,309.627
682.501,337.27
832.618,-68.122
26.407,-94.414
87.261,514.133
-10.464,338.648
306.596,-89.97
288.128,289.895
102.093,473.055
303.028,483.16
334.182,60.972
296.003,511.817
929.955,68.788
812.473,75.94
57.112,309.471
32.946,-97.652
275.97,-66.341
47.386,294.554
347.2,299.188
24.925,275.218
161.158,-88.738
841.983,-101.323
716.611,327.936
-11.244,-59.131
329.587,30.012
115.658,529.404
261.793,78.352
-68.887,324.997
886.925,366.824
159.117,448.147
728.51,217.537
866.063,336.35
-40.034,331.978
842.096,266.599
376.454,326.416
275.684,78.06
297.09,327.998
737.408,404.135
290.237,468.181
123.089,-64.084
34.985,-210.556
928.68,82.469
346.923,303.558
-25.148,530.765
251.928,472.616
214.182,486.555
-31.713,504.001
114.369,65.164
221.359,63.033
171.09,209.975
234.558,323.898
885.275,270.549
864.977,232.302
867.693,286.717
914.481,150.184
100.706,-93.1
-25.07,-76.035
61.158,-68.437
384.592,44.13
934.064,70.275
-56.22,318.835
826.195,108.854
852.448,-100.968
-49.157,-49.989
390.12,97.892
205.006,78.298
930.913,66.541
8.121,60.733
57.492,303.051
702.03,388.879
-29.903,486.383
278.423,64.311
885.287,145.291
-10.535,507.894
340.812,294.761
681.343,343.688
12.11,510.405
339.141,288.279
813.334,80.889
255.558,-92.297
92.847,523.45
118.024,60.716
71.878,-70.657
198.405,196.859
795.608,88.906
163.795,446.301
700.977,255.142
383.152,82.31
714.138,384.226
218.116,506.105
-17.852,335.741
902.762,150.594
218.455,-94.665
285.9,322.355
882.267,179.337
-61.538,-42.594
-28.31,-76.24
94.758,49.399
-91.768,-79.772
49.945,-81.786
82.082,542.644
368.925,537.388
274.477,325.224
17.174,348.783
404.877,97.893
300.601,301.367
339.127,96.074
94.549,491.423
842.403,153.73
129.285,186.52
29.174,273.515
273.877,64.532
841.459,304.212
709.191,237.388
339.078,-66.623
284.857,488.079
184.571,496.053
342.05,296.603
12.184,-69.733
51.864,502.049
-27.759,297.194
309.092,506.453
306.103,79.611
721.495,425.054
815.763,84.73
159.146,-83.188
0.211,-46.385
928.528,90.174
317.159,306.271
209.358,450.458
690.81,229.762
136.273,-168.727
834.145,333.861
22.054,-91.042
137.906,53.047
-92.605,-40.437
294.366,485.143
32.332,486.747
-23.739,343.661
295.784,317.145
787.384,52.129
873.112,-94.806
914.735,126.892
245.846,296.452
91.506,537.379
199.566,477.653
171.373,62.086
115.474,203.258
292.893,311.452
250.91,494.784
156.728,488.801
123.741,-99.615
17.0,58.863
295.731,-78.519
209.51,455.561
350.021,298.551
204.88,294.453
360.282,82.622
899.176,192.48
4.022,333.295
410.572,52.123
273.472,39.813
361.083,531.17
146.191,44.991
133.756,-56.321
272.455,-70.719
38.461,-81.413
334.199,320.831
295.902,509.142
833.364,-68.386
300.659,71.073
166.224,182.192
877.186,317.09
192.049,-64.239
-27.391,-47.046
271.901,61.186
20.212,-84.029
244.615,73.168
134.213,492.652
-8.836,54.547
-0.381,292.172
131.4,82.883
288.951,70.541
345.834,340.495
838.498,294.444
63.701,524.365
849.694,112.204
85.711,523.58
180.655,287.053
396.258,498.635
325.628,56.181
-17.173,337.144
231.273,89.973
730.071,230.294
54.17,83.854
225.586,298.274
299.356,32.962
872.11,142.986
15.79,321.494
854.95,265.04
359.789,519.718
78.45,-72.336
51.127,493.145
83.45,485.194
-74.034,-96.082
848.145,236.659
860.857,125.469
231.626,74.99
-86.556,-71.7
60.255,330.377
313.93,299.334
259.589,541.746
4.568,288.57
846.816,207.944
117.516,324.926
745.485,352.574
823.07,91.881
20.68,317.273
187.703,503.363
-69.981,295.53
270.022,485.085
683.554,331.2
4.914,-45.946
906.669,141.78
294.352,298.72
814.338,69.584
147.417,-79.823
-2.57,54.186
743.503,410.652
-24.098,484.318
904.388,170.674
333.862,-81.455
105.839,-59.892
809.623,81.28
764.186,504.878
885.051,167.633
-99.073,-41.628
267.451,492.468
109.797,314.181
310.692,535.97
284.461,532.26
318.208,58.728
877.748,343.84
146.837,63.36
853.029,305.417
856.189,357.033
208.782,467.735
-100.684,-43.896
98.06,488.327
310.005,318.891
876.816,222.61
926.629,64.851
943.812,66.839
114.861,183.296
910.733,123.713
-22.771,519.341
117.263,489.852
75.428,66.302
848.157,125.13
129.496,520.376
842.012,164.676
146.596,546.782
-28.376,477.953
-81.578,-73.974
32.627,-98.67
28.42,277.23
-13.003,314.613
274.528,318.703
833.744,-61.357
189.446,436.76
868.448,374.753
68.819,-89.499
12.876,-76.286
829.653,-85.039
340.064,320.186
911.413,99.949
-6.754,63.79
184.82,181.13
168.615,539.424
-3.456,-71.811
311.813,285.699
101.445,293.263
229.707,519.63
-26.697,-71.935
249.562,472.577
-3.347,-73.563
689.09,309.809
49.607,-81.259
257.695,-62.708
324.939,-86.616
-58.436,294.408
28.258,-53.62
26.483,-53.085
890.45,201.857
156.665,513.946
226.648,88.857
135.331,49.148
54.563,309.562
241.775,-68.345
31.931,-77.755
-29.324,-56.082
376.793,32.723
114.872,-54.297
286.167,322.834
282.551,-90.296
177.06,438.387
31.925,-53.504
238.108,52.924
324.091,279.007
860.441,-64.71
888.532,244.183
289.55,519.687
894.893,252.699
-5.101,476.149
60.309,-77.24
308.229,85.266
895.384,358.393
344.806,76.148
155.485,-88.092
103.501,180.735
915.226,60.928
198.23,68.062
32.979,334.645
892.886,369.914
-6.792,316.052
728.897,262.679
36.234,-51.507
854.014,160.055
122.339,457.923
265.804,297.756
168.989,71.926
370.865,40.513
234.148,-73.071
45.92,523.7
43.414,302.503
146.286,184.7
711.175,226.902
855.405,147.476
89.066,520.511
269.671,78.421
-92.327,-58.149
742.584,289.191
-71.334,297.819
105.226,-76.677
189.214,304.512
-32.697,312.712
69.479,-95.706
24.649,-98.491
20.122,331.36
228.639,324.125
98.51,467.29
278.712,511.993
899.101,269.229
332.741,510.337
-97.166,-44.558
105.756,468.685
338.595,41.646
122.593,492.413
264.967,476.636
61.67,287.311
306.949,-66.604
166.104,-55.495
179.094,295.507
366.443,81.12
336.367,344.023
-98.54,-78.107
-44.372,284.124
710.689,225.191
360.811,62.907
377.584,506.883
29.221,-47.068
413.308,82.82
253.513,529.627
871.641,338.074
72.021,-52.547
209.549,78.28
81.126,-76.084
-7.05,281.149
-73.072,-63.943
396.647,88.917
324.72,310.802
-56.996,-72.003
175.936,284.568
-29.429,533.36
-36.879,-90.088
137.932,522.619
215.958,-62.882
864.034,137.448
718.607,318.482
-74.752,-37.681
132.522,298.112
312.514,93.918
24.144,491.56
857.176,-74.991
57.417,-53.682
-97.767,-111.069
944.179,90.616
725.58,356.882
150.88,307.409
51.706,60.087
105.819,-68.972
689.185,432.78
169.56,294.325
868.601,298.27
207.42,62.494
-26.851,278.34
26.943,56.441
324.175,288.543
60.313,328.633
-50.169,-56.476
9.463,495.942
317.299,34.873
205.608,69.275
791.376,74.581
-35.795,305.622
169.289,532.93
122.487,-72.193
857.661,164.447
325.351,538.206
177.82,76.101
-97.086,-54.727
199.295,527.735
243.995,55.144
37.213,-75.146
138.094,-81.412
922.251,76.398
-25.264,324.586
152.655,-83.083
-31.878,480.179
924.618,84.018
216.745,-84.412
-52.318,-59.305
8.942,288.444
375.199,292.116
52.793,55.875
244.599,298.925
-55.44,-94.0
195.679,548.32
908.935,126.982
853.244,363.992
98.36,320.63
298.593,-92.39
862.738,280.678
115.185,528.252
221.839,207.29
86.229,-50.377
-52.076,-72.607
836.733,-92.216
890.851,216.155
910.791,78.522
150.572,-88.493
309.889,345.806
308.004,76.874
6.949,60.891
203.645,64.638
159.5,54.711
107.828,323.244
867.543,-74.741
907.69,161.593
886.446,236.442
311.288,59.786
728.606,359.633
250.087,521.481
873.868,383.936
-3.093,314.488
121.895,184.805
349.877,494.694
688.931,237.489
13.772,513.058
59.897,76.818
319.974,494.635
875.98,268.977
132.57,324.082
306.136,348.095
-59.292,295.959
790.934,71.169
356.836,532.853
-57.266,-69.536
301.311,83.683
875.148,-89.44
842.345,278.248
197.978,487.916
-54.754,-98.746
101.117,-75.534
65.301,471.591
75.111,74.631
211.954,57.068
875.419,347.439
899.299,349.054
87.573,75.329
-4.072,-88.356
881.117,351.305
42.531,-88.227
281.691,495.631
798.216,87.047
674.676,395.145
710.928,307.687
372.222,291.61
183.392,-63.323
188.926,511.184
901.323,143.285
152.532,-75.619
862.248,158.627
860.385,233.162
5.605,-79.637
346.008,53.354
296.601,485.051
6.761,543.969
309.11,32.562
854.723,221.716
856.566,136.813
77.598,-53.173
90.934,-51.24
281.791,38.343
872.305,127.349
246.475,-68.018
251.56,-62.851
-73.841,-39.684
192.896,522.163
68.873,527.261
821.662,126.947
-76.142,-40.328
899.899,135.64
41.993,304.57
724.858,345.482
227.162,-66.788
125.515,-86.599
344.22,83.055
171.485,548.537
916.898,60.985
685.328,327.562
111.562,531.421
-86.477,-83.361
29.956,-83.579
219.071,87.676
789.579,75.571
930.745,74.405
359.684,315.932
900.572,173.777
839.32,343.133
36.132,479.663
310.608,-85.548
-11.019,-62.42
162.497,502.919
349.777,492.927
259.796,-81.554
96.716,-52.85
882.112,275.212
157.687,-67.765
353.745,501.055
61.283,514.141
360.611,309.569
8.969,281.671
-63.62,317.107
229.8,-68.319
396.056,405.709
373.327,495.479
302.18,-88.039
76.793,321.785
722.535,248.24
3.909,-45.992
703.766,247.008
626.718,148.442
308.285,326.481
1.517,479.385
249.618,53.983
77.094,56.728
786.728,56.386
365.802,325.517
10.835,55.048
718.82,23.867
34.523,551.563
396.625,23.062
702.272,397.353
133.926,-75.591
-95.835,-67.175
15.78,277.628
883.522,315.648
875.998,-73.894
261.71,494.832
240.03,78.67
-81.903,-77.865
870.968,-78.004
11.215,340.148
108.402,196.75
142.038,523.96
8.577,58.907
185.951,291.559
47.667,536.745
410.231,83.06
162.584,548.072
316.022,38.535
678.841,498.306
131.285,-79.709
371.975,91.785
-3.802,353.369
212.504,457.897
236.792,88.692
212.556,492.094
103.313,203.943
857.795,217.644
43.103,331.477
888.925,318.776
326.769,-81.475
109.814,464.073
44.825,287.151
63.111,288.553
-58.133,294.667
847.202,-60.488
310.287,513.189
307.127,329.421
1.863,351.027
-79.841,-74.655
883.189,208.761
335.543,532.037
246.765,-89.122
81.218,-46.631
196.034,312.848
830.519,100.564
878.698,347.295
720.871,312.65
851.375,222.548
61.278,-81.708
848.004,218.504
12.006,60.8
369.938,519.926
280.387,64.978
220.569,523.088
119.989,-66.874
28.49,484.297
399.476,25.921
283.886,-80.088
728.824,255.38
149.635,194.457
-0.119,78.567
350.768,296.943
329.426,51.972
739.711,239.544
353.368,39.035
108.825,-87.789
53.391,-55.227
81.768,331.591
80.635,-100.842
385.696,61.83
249.147,293.6
868.921,164.758
56.808,-74.969
349.508,520.812
862.798,277.229
-22.292,286.782
90.266,466.858
-73.447,-105.247
-73.915,-101.087
207.374,439.405
-0.095,314.529
727.214,378.324
255.693,46.455
276.108,516.973
352.084,33.557
-9.638,315.221
226.657,313.096
-94.848,-70.572
113.414,322.254
320.417,-90.793
290.722,529.428
143.429,-64.269
198.857,479.656
887.784,277.835
897.734,278.113
252.861,518.845
892.738,258.77
301.467,88.228
175.027,445.983
864.319,154.946
3.107,521.463
166.468,200.019
94.64,61.922
859.666,165.47
49.546,-81.1
252.081,498.374
148.451,55.371
7.024,515.704
64.942,78.396
246.657,511.718
245.707,-70.872
-58.051,297.841
-33.656,486.102
855.826,284.883
277.943,327.833
189.664,527.774
139.744,459.962
257.197,493.251
149.215,-78.925
297.465,-68.34
108.46,529.598
382.815,55.631
817.906,107.643
878.277,-72.656
-85.84,-41.815
844.965,-74.372
155.359,-76.145
83.016,77.021
243.733,321.746
272.21,321.167
78.267,321.073
891.25,131.737
39.303,314.97
171.699,307.875
899.614,309.363
-8.507,350.527
208.672,503.162
839.558,122.59
134.716,-53.891
253.884,-64.938
207.869,203.102
181.513,532.964
123.579,504.745
-27.161,-54.283
-72.351,-77.225
896.03,151.365
195.998,507.012
314.474,-90.833
196.741,315.889
251.394,75.725
883.097,599.664
-18.484,61.959
259.684,313.609
252.403,-65.433
896.598,214.263
-59.97,-80.996
841.817,176.188
156.693,64.17
110.968,55.504
359.076,91.584
868.224,196.878
801.368,64.14
843.999,290.976
-2.995,-100.709
20.815,485.527
97.376,-90.957
105.411,489.544
853.965,287.585
279.962,486.589
206.245,452.103
901.536,118.389
338.84,490.105
367.525,37.054
163.22,519.848
826.013,-85.011
846.181,228.444
357.495,306.264
159.577,294.22
67.687,309.074
867.033,188.191
900.592,167.625
851.647,231.063
307.172,87.076
302.447,286.447
135.829,190.353
223.967,87.217
900.189,307.878
832.707,-77.847
56.502,310.646
139.634,290.502
280.653,285.145
838.661,-84.782
333.704,309.58
36.013,-50.351
-34.16,543.382
392.155,81.822
853.564,-98.428
219.171,324.22
168.448,285.665
692.722,385.133
312.095,85.742
884.881,169.289
283.218,515.042
-22.858,-78.555
362.669,299.188
289.559,-93.094
674.756,402.757
185.512,452.721
902.035,290.775
-52.814,282.813
208.757,308.715
287.864,294.892
346.83,523.467
871.869,321.759
111.077,58.055
136.869,287.414
282.212,480.073
689.594,335.597
216.387,-63.151
271.23,534.722
22.935,330.04
110.432,521.268
83.166,472.388
219.687,-65.725
256.563,-66.291
304.078,280.725
169.334,184.696
204.404,38.871
19.957,282.342
381.904,299.218
899.076,265.122
230.429,79.305
321.402,297.556
366.082,69.877
839.309,344.339
46.943,-86.04
-9.892,339.687
176.414,201.393
700.714,259.283
94.084,-89.817
307.773,78.511
40.263,493.241
-109.24,-88.529
39.531,337.907
160.913,-57.729
187.171,451.89
929.087,117.757
152.821,-93.688
171.795,297.234
-10.299,58.939
81.911,462.942
851.186,286.199
347.272,290.272
859.317,-68.049
343.197,90.527
939.176,43.31
54.163,-53.864
328.981,279.057
260.959,497.605
815.076,48.979
710.053,412.038
817.342,105.368
813.028,102.909
827.899,111.612
-13.315,-63.936
932.387,90.342
35.64,327.649
371.375,86.009
-87.669,-37.559
76.963,-70.807
865.251,188.924
-8.664,328.059
16.622,-69.857
155.629,531.547
154.127,63.441
-54.987,319.717
232.148,538.235
676.083,302.179
16.173,-57.566
237.856,512.412
154.088,-90.036
939.806,48.416
205.115,314.784
78.937,310.109
828.379,124.748
717.964,419.614
-0.831,-47.188
-188.101,418.115
44.639,313.681
684.706,273.415
881.188,140.944
689.085,298.319
872.965,368.855
117.778,298.54
-34.254,296.22
894.36,160.928
137.476,50.902
270.98,285.297
-96.937,-44.219
338.157,317.784
139.206,-74.933
-32.359,321.078
704.935,227.54
24.63,320.127
338.527,297.94
365.578,298.504
353.441,492.322
892.498,167.22
122.891,494.012
70.392,518.269
708.803,232.619
897.058,206.523
940.832,71.257
356.263,340.215
101.99,71.631
158.165,494.632
42.907,317.954
3.253,60.798
167.56,-94.733
833.478,135.24
374.402,83.05
87.141,-82.939
862.66,-55.914
704.505,243.333
225.833,457.638
298.543,335.285
-40.242,290.296
180.916,-73.591
62.068,-68.895
54.635,-98.757
872.237,261.738
-41.539,325.102
363.514,491.823
880.384,-70.272
73.855,309.011
43.002,312.95
212.601,59.046
89.743,330.957
53.088,-83.181
-3.031,310.078
865.959,166.163
848.889,130.922
851.393,147.442
371.748,72.036
81.055,-52.315
183.379,431.944
288.538,66.679
358.2,297.563
-66.757,314.527
356.379,305.115
268.202,496.708
28.671,-58.077
161.805,182.535
305.223,84.194
126.129,504.16
341.944,512.896
93.609,317.899
406.716,54.679
811.239,69.105
402.666,57.953
171.906,516.609
358.274,292.699
61.96,73.07
21.086,319.372
687.877,410.034
-52.829,543.248
214.241,483.339
913.656,79.937
-35.131,463.976
24.873,502.855
-24.942,282.24
56.819,500.647
8.35,272.508
690.973,236.741
351.181,35.159
380.478,33.739
-36.956,-94.29
-2.288,-43.167
211.091,319.624
23.911,-73.376
862.511,282.977
907.473,128.49
843.604,197.907
189.848,-74.981
20.404,485.554
361.3,299.27
89.51,326.171
145.181,-75.943
295.563,340.909
89.097,72.286
876.29,227.409
389.529,313.456
-84.066,-87.577
370.468,330.107
-2.4,339.053
-81.855,293.682
-50.429,-89.363
224.684,78.649
-45.286,-98.936
92.288,529.845
-16.44,534.886
878.262,369.128
280.541,60.891
344.935,40.44
713.841,430.92
380.304,504.562
120.437,-65.341
206.212,505.884
735.664,411.51
342.215,343.658
-67.279,-95.08
689.037,287.065
355.722,91.849
215.403,-94.413
15.2,344.587
77.97,329.476
62.496,512.157
37.117,-59.755
10.736,543.328
824.181,72.733
324.293,-91.972
54.14,-86.762
875.898,321.554
267.089,478.997
-68.761,-95.053
869.535,123.906
304.678,76.072
339.702,319.89
852.217,148.802
18.995,278.267
317.399,522.999
341.027,35.029
674.845,387.973
85.969,526.124
-36.077,-70.638
378.476,497.847
681.372,394.595
845.147,125.292
350.996,534.16
196.771,51.088
160.13,184.756
276.686,-67.511
718.265,380.564
306.451,468.818
852.079,222.357
205.792,193.165
-61.341,298.269
319.077,341.443
330.54,85.86
194.72,543.155
67.981,501.456
146.198,-67.966
136.235,-66.931
191.728,497.271
828.375,120.452
306.469,273.184
848.076,288.16
79.28,-75.285
906.61,148.44
405.333,26.577
122.618,51.752
210.439,297.658
3.531,516.522
47.72,324.979
152.172,435.227
890.255,143.319
235.222,303.724
183.941,521.42
866.474,118.21
-48.61,319.796
339.601,35.205
878.36,152.313
687.282,297.93
254.298,317.126
844.641,-185.824
45.857,303.364
744.328,354.676
204.512,-90.19
308.453,82.677
224.755,299.079
181.655,443.014
271.304,496.594
870.65,169.639
96.656,293.387
19.707,332.765
-76.067,-101.365
113.087,-86.348
-44.232,-78.545
272.571,467.628
169.852,208.833
399.143,496.321
7.817,289.647
104.195,65.624
232.273,-67.773
147.157,474.136
-67.282,338.269
140.845,496.249
-82.901,-57.039
12.881,491.683
872.569,321.837
270.294,463.819
130.724,-90.151
327.006,302.378
858.453,229.236
-48.839,317.492
2.194,-70.576
90.655,504.342
-78.798,-102.382
850.428,185.373
181.935,303.674
181.1,-74.012
-43.792,286.16
313.167,348.519
893.671,147.999
852.931,376.363
282.277,522.667
840.639,174.42
255.826,460.86
837.398,-52.941
859.045,346.998
734.796,221.884
-52.355,-44.295
291.581,-88.334
183.783,80.601
42.184,315.459
356.959,317.763
48.63,486.381
206.23,318.382
78.888,65.96
206.059,192.042
274.101,485.906
395.992,324.656
875.996,-60.501
880.278,294.29
79.66,-96.372
151.218,449.449
-14.306,316.101
851.497,-69.453
282.15,274.576
168.131,-95.289
140.293,43.271
-42.867,531.6
891.747,361.501
373.914,54.526
-38.599,-98.641
31.07,-90.221
343.081,49.852
